index,ecg
3069,-0.1669868
3070,0.37100183
3071,0.54841757
3072,0.93738971
3073,1.2248676
3074,1.2933998
3075,1.1836717
3076,1.0941214
3077,1.5880921
3078,1.8711056
3079,-1.2487458
3080,-1.862747
3081,-3.2036327
3082,-3.6341531
3083,-4.1693744
3084,-3.8880809
3085,-3.2758404
3086,-2.1004304
3087,-1.6623015
3088,-1.4397477
3089,-0.75266185
3090,-0.44549375
3091,-0.45413288
3092,-0.4761388
3093,-0.50550685
3094,-0.49158515
3095,-0.34366539
3096,-0.40914391
3097,-0.4219994
3098,-0.44125915
3099,-0.5194886
3100,-0.33920061
3101,-0.3773344
3102,-0.35424806
3103,-0.35669867
3104,-0.49676656
3105,-0.49409601
3106,-0.36678391
3107,-0.36253913
3108,-0.44196693
3109,-0.32685485
3110,-0.34194356
3111,-0.37759439
3112,-0.40221446
3113,-0.34010565
3114,-0.41440617
3115,-0.3196923
3116,-0.27434111
3117,-0.35593264
3118,-0.27299992
3119,-0.20626303
3120,-0.15637955
3121,-0.1435254
3122,-0.11830015
3123,-0.23490256
3124,-0.10315541
3125,-0.00878327
3126,0.049864226
3127,-0.028025459
3128,0.034272462
3129,0.057320583
3130,-0.016121597
3131,-0.00208756
3132,0.00059489001
3133,-0.0038257248
3134,0.046449214
3135,-0.0055238788
3136,-0.010946276
3137,0.017766163
3138,-0.0020078429
3139,-0.081315893
3140,-0.014966009
3141,-0.023964874
3142,-0.012726303
3143,-0.029349474
3144,0.086248247
3145,0.065663412
3146,-0.058436044
3147,0.16384351
3148,0.27792196
3149,0.17409647
3150,0.19389366
3151,0.27812106
3152,0.38732614
3153,0.41718472
3154,0.38385835
3155,0.48625233
3156,0.48641375
3157,0.49536625
3158,0.58442818
3159,0.62554179
3160,0.66185102
3161,0.68364795
3162,0.68090778
3163,0.59428431
3164,0.5372284
3165,0.56968507
3166,0.57739664
3167,0.53179604
3168,0.59463077
3169,0.6207137
3170,0.51427007
3171,0.47037098
3172,0.49686007
3173,0.58112647
3174,0.530719
3175,0.81476495
3176,1.0114023
3177,1.0836272
3178,1.3344553
3179,1.4147444
3180,1.6723684
3181,1.9719198
3182,2.1296933
3183,2.1805321
3184,2.0759711
3185,1.8886251
3186,1.7297516
3187,1.4535628
3188,1.3362974
3189,1.0414771
3190,0.88400103
3191,0.58579182
3192,0.11928472
3193,0.050663186
3194,-0.044869993
3195,-0.090907327
3196,-0.0439102
3197,0.051939961
3198,-0.22551987
3199,-0.19840684
3200,-0.042490291
3201,-0.11682405
3202,-0.12270507
3203,-0.21550777
3204,-0.11633065
3205,-0.096284751
3206,-0.013903083
3207,0.095774707
3208,0.21762874
3209,0.75541792
3210,1.2690534
3211,1.2328221
3212,0.90270118
3213,0.37600261
3214,-0.31828068
3215,-0.67593442
3216,-0.84912217
3217,-0.78116739
3218,-0.302293
3219,-0.61002273
3220,-0.99857184
3221,-2.8897248
3222,-3.3877792
3223,-3.5106386
3224,-2.9968963
3225,-2.2804124
3226,-1.700196
3227,-1.5611074
3228,-1.0948267
3229,-0.92235086
3230,-0.93785499
3231,-0.8784832
3232,-0.88296422
3233,-0.88192933
3234,-0.90866771
3235,-0.82307862
3236,-0.85934335
3237,-0.8821804
3238,-0.87391177
3239,-0.88044505
3240,-0.80895567
3241,-0.88683291
3242,-0.92602309
3243,-0.90180834
3244,-0.92022015
3245,-0.92535499
3246,-0.88331768
3247,-0.9317092
3248,-0.99367519
3249,-0.91165229
3250,-0.96074319
3251,-0.99347461
3252,-1.0409567
3253,-1.0739878
3254,-1.008234
3255,-1.0061943
3256,-1.0304824
3257,-0.95906716
3258,-0.8906352
3259,-0.8781486
3260,-0.77507971
3261,-0.6870353
3262,-0.66475871
3263,-0.5953013
3264,-0.50909821
3265,-0.42626407
3266,-0.44355598
3267,-0.39454227
3268,-0.4168346
3269,-0.38282671
3270,-0.28068833
3271,-0.28925165
3272,-0.25998195
3273,-0.2715064
3274,-0.24758514
3275,-0.15726946
3276,-0.23002316
3277,-0.13092003
3278,-0.15092381
3279,-0.1122746
3280,-0.066530843
3281,-0.068022442
3282,-0.025683045
3283,-0.064316853
3284,0.073704771
3285,0.082570633
3286,0.067146488
3287,0.15832731
3288,0.2098914
3289,0.22255959
3290,0.28371631
3291,0.26865946
3292,0.24374031
3293,0.3335854
3294,0.36023081
3295,0.42749618
3296,0.41436887
3297,0.39189828
3298,0.4040615
3299,0.49267965
3300,0.45348147
3301,0.4041807
3302,0.51681136
3303,0.45885891
3304,0.46972151
3305,0.4750004
3306,0.46926579
3307,0.45131178
3308,0.50014
3309,0.52043581
3310,0.49295983
3311,0.53082938
3312,0.56105319
3313,0.5511731
3314,0.65178524
3315,0.6418098
3316,0.73581919
3317,0.87732018
3318,0.97527227
3319,1.0435107
3320,1.1718094
3321,1.3105026
3322,1.3792612
3323,1.4075101
3324,1.406604
3325,1.3662523
3326,1.2347971
3327,1.229052
3328,1.1408462
3329,1.0293558
3330,0.86943579
3331,0.70750348
3332,0.62642132
3333,0.57351075
3334,0.57377744
3335,0.56218941
3336,0.59570127
3337,0.5855605
3338,0.64276998
3339,0.63787059
3340,0.58150792
3341,0.62787035
3342,0.63706215
3343,0.66031076
3344,0.73367111
3345,0.74197698
3346,0.73846322
3347,0.89510572
3348,1.1456675
3349,1.3816389
3350,1.4203026
3351,1.3371892
3352,1.3936424
3353,1.3733062
3354,1.312156
3355,1.2463692
3356,1.4304958
3357,1.6350927
3358,1.5209621
3359,0.65421129
3360,-0.28834122
3361,-2.2725454
3362,-3.6660708
3363,-4.2827374
3364,-3.7242411
3365,-2.8432282
3366,-1.8749167
3367,-1.5312512
3368,-1.1943884
3369,-0.54127413
3370,-0.39303124
3371,-0.43113007
3372,-0.38249414
3373,-0.3855271
3374,-0.39781294
3375,-0.38000766
3376,-0.44965858
3377,-0.38291185
3378,-0.40528287
3379,-0.44655153
3380,-0.41801188
3381,-0.52242672
3382,-0.58660627
3383,-0.54189127
3384,-0.52803501
3385,-0.630458
3386,-0.67773875
3387,-0.78250762
3388,-0.75699531
3389,-0.80657163
3390,-0.81540982
3391,-0.94057025
3392,-0.92872992
3393,-0.8500484
3394,-1.0483438
3395,-1.0571464
3396,-0.99891405
3397,-0.8496265
3398,-0.81930128
3399,-0.94959214
3400,-0.73403551
3401,-0.69334927
3402,-0.69371939
3403,-0.57494089
3404,-0.52024087
3405,-0.37474237
3406,-0.27194483
3407,-0.23045706
3408,-0.16232497
3409,-0.12311519
3410,-0.12781058
3411,-0.038097814
3412,0.025011559
3413,0.027463935
3414,-0.033556658
3415,-0.063766352
3416,0.019662478
3417,0.0036088755
3418,0.074925119
3419,0.05902338
3420,0.054363708
3421,0.055622915
3422,0.19214859
3423,0.18491272
3424,0.19466048
3425,0.24265443
3426,0.19634445
3427,0.25615634
3428,0.29341576
3429,0.35688955
3430,0.3795301
3431,0.3641632
3432,0.44100451
3433,0.51529898
3434,0.54605908
3435,0.58395612
3436,0.56825452
3437,0.56723801
3438,0.52694035
3439,0.45524263
3440,0.55270319
3441,0.54003814
3442,0.4184192
3443,0.43464404
3444,0.38302869
3445,0.47567602
3446,0.55452503
3447,0.44338743
3448,0.44678474
3449,0.33347381
3450,0.30718029
3451,0.42123391
3452,0.37668933
3453,0.44819125
3454,0.5904967
3455,0.59361885
3456,0.73164423
3457,0.92258976
3458,1.0506714
3459,1.1494727
3460,1.385669
3461,1.5852644
3462,2.0063573
3463,1.8395934
3464,1.7441506
3465,1.6606667
3466,1.4390026
3467,1.3449961
3468,1.2078937
3469,0.95911902
3470,0.57248896
3471,0.28502133
3472,0.019181261
3473,-0.16476017
3474,-0.17150074
3475,-0.21064068
3476,-0.19101575
3477,-0.19450168
3478,-0.22492012
3479,-0.081659856
3480,-0.14759527
3481,-0.19635249
3482,-0.27733297
3483,-0.18988301
3484,-0.13429032
3485,-0.26244434
3486,-0.19728138
3487,-0.080188709
3488,0.092408728
3489,0.65875227
3490,1.1474335
3491,1.16232
3492,1.2117657
3493,1.5263299
3494,1.7705728
3495,1.6156545
3496,1.2932948
3497,1.2431312
3498,1.7227841
3499,1.2959242
3500,0.53974315
3501,0.66577827
3502,-1.2755868
3503,-2.8466725
3504,-3.4999203
3505,-4.3828256
3506,-3.9606595
3507,-2.6571292
3508,-1.9283256
3509,-1.6057499
3510,-0.49802437
3511,-0.15959131
3512,-0.26229433
3513,-0.2158066
3514,-0.35805719
3515,-0.12267895
3516,-0.19591795
3517,-0.23573009
3518,-0.25887652
3519,-0.28534302
3520,-0.27224294
3521,-0.20864832
3522,-0.35890051
3523,-0.33653484
3524,-0.30833428
3525,-0.47299037
3526,-0.46103638
3527,-0.6779567
3528,-0.5569024
3529,-0.63148847
3530,-0.64732156
3531,-0.62686692
3532,-0.74758454
3533,-0.81791668
3534,-0.87850089
3535,-1.0072365
3536,-0.88886279
3537,-0.91875823
3538,-0.88380344
3539,-0.91614426
3540,-0.78574266
3541,-0.74282516
3542,-0.77872712
3543,-0.52738876
3544,-0.45069637
3545,-0.33725634
3546,-0.44836277
3547,-0.20223055
3548,-0.052745098
3549,0.050060651
3550,0.03123348
3551,0.019030958
3552,0.077311606
3553,0.15275405
3554,0.22407072
3555,0.18285287
3556,0.17402101
3557,0.21317111
3558,0.19662193
3559,0.30386597
3560,0.32717282
3561,0.24945462
3562,0.35215131
3563,0.28454264
3564,0.41482284
3565,0.36379539
3566,0.37091726
3567,0.44168846
3568,0.5293475
3569,0.51479212
3570,0.59539387
3571,0.61620006
3572,0.6227228
3573,0.67989023
3574,0.69780189
3575,0.66438999
3576,0.60376282
3577,0.58132698
3578,0.54369895
3579,0.60798227
3580,0.5750027
3581,0.5818646
3582,0.45329898
3583,0.54875176
3584,0.46008439
3585,0.40377508
3586,0.43668718
3587,0.30319839
3588,0.52220955
3589,0.42011605
3590,0.40439069
3591,0.42606907
3592,0.3229988
3593,0.38252697
3594,0.37488573
3595,0.24600978
3596,0.37031417
3597,0.33645748
3598,0.31923742
3599,0.28739721
3600,0.44056391
3601,0.5605358
3602,0.6725918
3603,0.98308367
3604,1.250987
3605,1.2321225
3606,1.6037983
3607,2.0192474
3608,2.3689359
3609,2.4217417
3610,2.3249546
3611,2.0540158
3612,1.7484411
3613,1.469141
3614,0.95481296
3615,0.25551384
3616,-0.25678169
3617,-0.31245957
3618,-0.46307532
3619,-0.35810362
3620,-0.36192758
3621,-0.31974422
3622,-0.4284515
3623,-0.29101471
3624,-0.4165944
3625,-0.45404297
3626,-0.37163922
3627,-0.36891769
3628,-0.29577989
3629,-0.46945451
3630,-0.32955958
3631,-0.23512916
3632,0.57473238
3633,1.0586076
3634,0.88663354
3635,1.2658479
3636,0.89577687
3637,-0.015879698
3638,-0.70528326
3639,0.037302077
3640,-1.1812944
3641,-2.3030416
3642,-2.8690724
3643,-3.9477131
3644,-4.5017257
3645,-4.172636
3646,-2.8633193
3647,-1.8925259
3648,-1.6618946
3649,-0.90185366
3650,-0.42296226
3651,-0.35216932
3652,-0.31962272
3653,-0.3624531
3654,-0.32147097
3655,-0.31601848
3656,-0.30239989
3657,-0.29278875
3658,-0.31629042
3659,-0.37401649
3660,-0.40876531
3661,-0.37756213
3662,-0.45878602
3663,-0.32972626
3664,-0.35042867
3665,-0.3905706
3666,-0.37661534
3667,-0.49349652
3668,-0.53217646
3669,-0.52083634
3670,-0.5268396
3671,-0.58827527
3672,-0.70819185
3673,-0.58291442
3674,-0.67049856
3675,-0.6965283
3676,-0.60066302
3677,-0.66001072
3678,-0.55897566
3679,-0.5096429
3680,-0.48079228
3681,-0.43953457
3682,-0.23169533
3683,-0.27486931
3684,-0.13580341
3685,-0.045989237
3686,-0.037749591
3687,-0.024957385
3688,0.041773124
3689,0.094939229
3690,0.036344124
3691,0.079783582
3692,-0.010793479
3693,-0.020771365
3694,0.062471703
3695,0.052274774
3696,0.034358128
3697,0.076343822
3698,0.11036141
3699,0.15902515
3700,0.15518926
3701,0.084530364
3702,0.14621472
3703,0.18893519
3704,0.17280614
3705,0.22756541
3706,0.34336578
3707,0.35084977
3708,0.37532397
3709,0.50768326
3710,0.52078155
3711,0.50579043
3712,0.62816008
3713,0.60065274
3714,0.61150578
3715,0.76158247
3716,0.72790847
3717,0.71032176
3718,0.72544749
3719,0.72428615
3720,0.69950391
3721,0.63137928
3722,0.65440274
3723,0.64315478
3724,0.55239524
3725,0.55395403
3726,0.49972895
3727,0.48831783
3728,0.5446444
3729,0.46806798
3730,0.45689787
3731,0.34836897
3732,0.39454985
3733,0.37838279
3734,0.44911324
3735,0.44913234
3736,0.47119333
3737,0.60283921
3738,0.72805079
3739,0.95745114
3740,0.98208292
3741,1.194129
3742,1.3256549
3743,1.5597034
3744,1.8182718
3745,1.7785442
3746,1.7723479
3747,1.4862491
3748,1.2911061
3749,1.1543137
3750,0.94550311
3751,0.70445071
3752,0.37119435
3753,0.12273796
3754,-0.16343212
3755,-0.23602729
3756,-0.25884412
3757,-0.21934264
3758,-0.23623563
3759,-0.26963146
3760,-0.27091142
3761,-0.24565979
3762,-0.2468644
3763,-0.28418314
3764,-0.2929094
3765,-0.24888735
3766,-0.23173258
3767,-0.2139102
3768,-0.13051102
3769,-0.0025714434
3770,0.52720359
3771,1.3251665
3772,1.3793144
3773,1.5430673
3774,1.7885211
3775,1.5066106
3776,0.77410683
3777,-0.13012066
3778,-0.28587388
3779,-0.45100638
3780,1.5319341
3781,0.92006083
3782,-0.49019514
3783,-2.0132361
3784,-2.8349715
3785,-3.4859333
3786,-3.2619857
3787,-2.3102226
3788,-1.7047485
3789,-1.678492
3790,-1.0249631
3791,-0.46375571
3792,-0.4059883
3793,-0.47395269
3794,-0.5444704
3795,-0.54019877
3796,-0.38263593
3797,-0.52568892
3798,-0.52663255
3799,-0.48389023
3800,-0.52939911
3801,-0.60754668
3802,-0.53614193
3803,-0.55977808
3804,-0.63062482
3805,-0.64403399
3806,-0.71965775
3807,-0.74621216
3808,-0.80129161
3809,-0.83125147
3810,-0.93636305
3811,-0.99338465
3812,-1.0413056
3813,-0.99045376
3814,-1.0151654
3815,-1.1421224
3816,-1.0958733
3817,-1.1345867
3818,-1.2256366
3819,-1.2343389
3820,-1.032637
3821,-1.0616449
3822,-0.96872443
3823,-0.89106257
3824,-0.89706557
3825,-0.69918268
3826,-0.56970454
3827,-0.48672667
3828,-0.43495531
3829,-0.44529865
3830,-0.33163052
3831,-0.40143314
3832,-0.25576798
3833,-0.29564955
3834,-0.1822898
3835,-0.26271806
3836,-0.20728578
3837,-0.14138264
3838,-0.2307739
3839,-0.2701736
3840,-0.11682102
3841,-0.066774103
3842,-0.085408819
3843,-0.075672403
3844,-0.10625849
3845,-0.056186868
3846,-0.056800564
3847,0.032967904
3848,0.07974603
3849,0.066111301
3850,0.11430137
3851,0.1444909
3852,0.20035268
3853,0.19316619
3854,0.21511008
3855,0.19237102
3856,0.21973675
3857,0.30044423
3858,0.35348397
3859,0.37657857
3860,0.28097237
3861,0.29525002
3862,0.32323472
3863,0.30642285
3864,0.19566208
3865,0.33184921
3866,0.31566277
3867,0.22959631
3868,0.27106936
3869,0.17288257
3870,0.23228515
3871,0.27666619
3872,0.27941326
3873,0.25461311
3874,0.25710105
3875,0.23943788
3876,0.25534277
3877,0.31346393
3878,0.32302693
3879,0.5482447
3880,0.66351336
3881,0.93341219
3882,1.11337
3883,1.2649505
3884,1.3222861
3885,1.54133
3886,1.9338962
3887,2.1014058
3888,2.1077607
3889,1.8906618
3890,1.7563078
3891,1.4807247
3892,1.2897951
3893,1.1097743
3894,0.79368808
3895,0.39240792
3896,0.21936851
3897,0.15716344
3898,0.18283827
3899,0.15403899
3900,0.18804016
3901,0.2415642
3902,0.16335092
3903,0.16571961
3904,0.21379007
3905,0.27231647
3906,0.29743529
3907,0.29761111
3908,0.3461292
3909,0.37220553
3910,0.5237021
3911,1.0161069
3912,1.2796179
3913,1.3614617
3914,1.7812398
3915,1.9776585
3916,2.2260395
3917,1.6367639
3918,1.8501208
3919,1.9345383
3920,-3.5278988
3921,-5.1176214
3922,-4.6348854
3923,-4.2264821
3924,-3.1004608
3925,-1.8977234
3926,-1.3063794
3927,-0.95246355
3928,-0.22899584
3929,-0.096762767
3930,-0.10039939
3931,-0.14531562
3932,-0.22673238
3933,-0.20863061
3934,-0.11870038
3935,-0.12326716
3936,-0.11270093
3937,-0.092833172
3938,-0.11836132
3939,-0.16458403
3940,-0.20724292
3941,-0.2354725
3942,-0.20329389
3943,-0.31138667
3944,-0.20927968
3945,-0.33625295
3946,-0.32384776
3947,-0.3034379
3948,-0.46315128
3949,-0.46810003
3950,-0.52522517
3951,-0.51709173
3952,-0.49090168
3953,-0.51979725
3954,-0.4829972
3955,-0.52502126
3956,-0.47864142
3957,-0.44987616
3958,-0.37106151
3959,-0.38265832
3960,-0.3149348
3961,-0.27689817
3962,-0.19122278
3963,-0.063774495
3964,0.010648972
3965,0.12829405
3966,0.11960891
3967,0.05618445
3968,0.1240261
3969,0.029956025
3970,0.12554694
3971,0.068790394
3972,0.11145748
3973,0.13217555
3974,0.130284
3975,0.25444573
3976,0.14509803
3977,0.11610713
3978,0.18401278
3979,0.17098627
3980,0.21093189
3981,0.16077589
3982,0.19382443
3983,0.24373129
3984,0.16759281
3985,0.23573399
3986,0.21708743
3987,0.36530803
3988,0.40437415
3989,0.49726146
3990,0.47388264
3991,0.49958306
3992,0.57845532
3993,0.55124725
3994,0.53082538
3995,0.51126302
3996,0.56318346
3997,0.49229337
3998,0.53199966
3999,0.39049468
4000,0.41995837
4001,0.45222366
4002,0.4677941
4003,0.34265229
4004,0.34846811
4005,0.36427926
4006,0.45477018
4007,0.35674341
4008,0.25977291
4009,0.20937706
4010,0.3295839
4011,0.35632333
4012,0.34212987
4013,0.45238258
4014,0.38016142
4015,0.57838519
4016,0.75379566
4017,0.94876976
4018,1.1072944
4019,1.2456671
4020,1.4418087
4021,1.6185204
4022,1.9077949
4023,1.7563464
4024,1.751461
4025,1.6080901
4026,1.5092519
4027,1.1400909
4028,1.0280192
4029,0.76389657
4030,0.30182115
4031,0.097500333
4032,-0.28198831
4033,-0.3168763
4034,-0.30189454
4035,-0.42390934
4036,-0.35410328
4037,-0.46057341
4038,-0.42164963
4039,-0.37022628
4040,-0.36738084
4041,-0.33985916
4042,-0.49681088
4043,-0.43025647
4044,-0.37415261
4045,-0.32147476
4046,-0.33527052
4047,-0.25728506
4048,-0.033733438
4049,0.35022026
4050,0.68510854
4051,0.75605137
4052,0.96795751
4053,0.97546498
4054,0.91487281
4055,0.64002228
4056,0.51170596
4057,0.52346601
4058,0.80512981
4059,-0.91239468
4060,-0.77586665
4061,-3.4141412
4062,-4.0897041
4063,-4.0645668
4064,-4.0340122
4065,-3.6645482
4066,-2.4578752
4067,-1.2954524
4068,-1.2498051
4069,-0.83788186
4070,-0.25690192
4071,-0.22376786
4072,-0.31944246
4073,-0.24578289
4074,-0.2911414
4075,-0.3124142
4076,-0.28363454
4077,-0.24817583
4078,-0.24672239
4079,-0.31293595
4080,-0.27232791
4081,-0.28380233
4082,-0.36983097
4083,-0.32725332
4084,-0.32802597
4085,-0.3559002
4086,-0.31206165
4087,-0.43861477
4088,-0.41395306
4089,-0.42674374
4090,-0.40046796
4091,-0.52517868
4092,-0.48744114
4093,-0.48894671
4094,-0.52939568
4095,-0.56711283
4096,-0.61573041
4097,-0.45669982
4098,-0.45863346
4099,-0.49072884
4100,-0.45091905
4101,-0.3928356
4102,-0.25424995
4103,-0.25761573
4104,-0.19182119
4105,-0.13785891
4106,-0.10702689
4107,-0.069024033
4108,-0.023093408
4109,-0.025411365
4110,0.046335772
4111,0.022994897
4112,-0.04654788
4113,-0.039304581
4114,-0.094578251
4115,-0.012033971
4116,-0.085144908
4117,-0.0604547
4118,0.021065185
4119,0.013211655
4120,0.055273358
4121,-0.0027854257
4122,0.069090761
4123,0.14216315
4124,0.095263275
4125,0.16341318
4126,0.18068393
4127,0.19201906
4128,0.20937459
4129,0.26570768
4130,0.3131867
4131,0.23153509
4132,0.2881695
4133,0.37111119
4134,0.38302611
4135,0.42409379
4136,0.37787192
4137,0.33522007
4138,0.46049148
4139,0.40768661
4140,0.27994632
4141,0.42587356
4142,0.43725158
4143,0.51838351
4144,0.42398827
4145,0.35165145
4146,0.35484225
4147,0.37693674
4148,0.28507763
4149,0.41116385
4150,0.38251967
4151,0.28237869
4152,0.4431978
4153,0.46151259
4154,0.61937302
4155,0.70372827
4156,0.93037059
4157,1.1643901
4158,1.1758863
4159,1.3012435
4160,1.5957675
4161,1.7844234
4162,1.7908844
4163,1.710692
4164,1.6985941
4165,1.5589452
4166,1.3676942
4167,1.223756
4168,0.95100455
4169,0.61745581
4170,0.22432246
4171,-0.0018565749
4172,-0.12858619
4173,-0.19396516
4174,-0.0084248823
4175,-0.058990739
4176,-0.10641843
4177,0.049975619
4178,-0.10216298
4179,-0.026576279
4180,-0.046325257
4181,-0.1208893
4182,-0.010477954
4183,-0.079140053
4184,-0.1053885
4185,-0.0063806108
4186,0.0530283
4187,0.19052557
4188,0.34287154
4189,0.86578374
4190,1.1419171
4191,1.3063473
4192,1.4653673
4193,1.3870172
4194,1.3206688
4195,0.88216926
4196,0.96623098
4197,1.0659013
4198,0.44012228
4199,-1.9802592
4200,-0.03594174
4201,-0.27819632
4202,-0.38375438
4203,-0.3727249
4204,-0.13322346
4205,-0.27698825
4206,-0.42173103
4207,-0.34688683
4208,-0.17848876
4209,-0.23167341
4210,-0.33658328
4211,-0.36185316
4212,-0.39472756
4213,-0.27869383
4214,-0.43282635
4215,-0.47154981
4216,-0.25778203
4217,-0.2212151
4218,-0.50988523
4219,-0.61322237
4220,-0.52728633
4221,-0.42310865
4222,-0.35329614
4223,-0.43583758
4224,-0.47465857
4225,-0.56081595
4226,-0.6298408
4227,-0.32000241
4228,-0.16477071
4229,-0.12716885
4230,-0.2542404
4231,-0.38167703
4232,-0.18103816
4233,-0.079146549
4234,0.0055061941
4235,0.17496344
4236,0.056961658
4237,0.15747088
4238,0.19106629
4239,0.1036615
4240,0.081361279
4241,-0.00043422405
4242,0.083364445
4243,0.26657818
4244,0.19222838
4245,0.068638075
4246,-0.039912439
4247,-0.010877671
4248,0.084594449
4249,0.11324985
4250,0.31539678
4251,0.048520299
4252,-0.057953596
4253,0.13753469
4254,0.28042693
4255,0.096707309
4256,0.016027691
4257,0.08250228
4258,0.25014234
4259,0.41530302
4260,0.51669519
4261,0.57008307
4262,0.52925349
4263,0.62179339
4264,0.65384684
4265,0.68988785
4266,0.66758986
4267,0.76422407
4268,0.75545274
4269,0.61065201
4270,0.53165018
4271,0.56035374
4272,0.48819073
4273,0.61981582
4274,0.68931228
4275,0.51892443
4276,0.50861831
4277,0.53729969
4278,0.83561964
4279,1.0504299
4280,1.0520813
4281,1.0422228
4282,1.32396
4283,1.5725561
4284,1.836701
4285,2.1411136
4286,2.0524633
4287,1.9747949
4288,1.9915372
4289,1.7877544
4290,1.3901971
4291,1.0999058
4292,0.82331555
4293,0.69379178
4294,0.37016199
4295,0.10351141
4296,-0.15145786
4297,-0.30922505
4298,-0.3255634
4299,-0.29672621
4300,-0.42837449
4301,-0.27819081
4302,-0.31271101
4303,-0.36018885
4304,-0.33416367
4305,-0.25912905
4306,-0.073196109
4307,-0.29171138
4308,-0.49868986
4309,-0.41435682
4310,-0.11853838
4311,0.33292736
4312,0.86438664
4313,1.1097002
4314,0.88892184
4315,0.93933787
4316,0.99555397
4317,0.8067606
4318,0.51315745
4319,0.10589958
4320,0.47615629
4321,0.68152015
4322,-0.1672576
4323,-1.6829375
4324,-2.7097641
4325,-3.4355172
4326,-4.2796184
4327,-4.2900157
4328,-3.6475984
4329,-2.2284106
4330,-1.6046026
4331,-1.4703591
4332,-0.69271005
4333,-0.47049683
4334,-0.45414559
4335,-0.34407644
4336,-0.41212822
4337,-0.41674938
4338,-0.24737942
4339,-0.34628536
4340,-1.3132285
4341,-1.9628833
4342,-0.84626258
4343,-1.4005536
4344,-1.3682153
4345,-1.6259806
4346,-1.3467619
4347,-0.97069563
4348,-0.29910008
4349,-0.01579098
4350,0.28759577
4351,0.44026139
4352,0.51403801
4353,0.80093535
4354,0.87091838
4355,0.92139713
4356,1.0110805
4357,1.0452318
4358,1.1832578
4359,1.2097477
4360,1.311628
4361,1.3760637
4362,1.393931
4363,1.3324992
4364,1.5412806
4365,1.5794174
4366,1.5161994
4367,1.5829409
4368,1.5380828
4369,1.6238002
4370,1.6252494
4371,1.5421308
4372,1.5419687
4373,1.5073045
4374,1.4092127
4375,1.2950179
4376,1.1165366
4377,1.0592253
4378,1.0624859
4379,0.93777282
4380,0.66971788
4381,0.50058299
4382,0.50105465
4383,0.47631491
4384,0.46703381
4385,0.46638023
4386,0.36759587
4387,0.40084873
4388,0.39112101
4389,0.48143856
4390,0.5459974
4391,0.45298527
4392,0.48543593
4393,0.50091323
4394,0.39955962
4395,0.40103803
4396,0.47223301
4397,0.42087129
4398,0.35209144
4399,0.40504492
4400,0.36221199
4401,0.19937785
4402,0.24458334
4403,0.12712121
4404,0.15831568
4405,0.17077731
4406,0.22411919
4407,0.14766888
4408,0.077334996
4409,0.08308718
4410,0.12218481
4411,0.15703363
4412,0.12523404
4413,0.11804396
4414,0.066736873
4415,-0.00072671436
4416,-0.0037090883
4417,-0.11378313
4418,0.00366831
4419,-0.01684882
4420,0.043134565
4421,0.0076624084
4422,-0.023449371
4423,-0.043156341
4424,-0.073778098
4425,-0.11633432
4426,-0.1031898
4427,-0.11669772
4428,-0.16597833
4429,-0.23050498
4430,-0.27657196
4431,-0.19884823
4432,-0.25443444
4433,-0.28521273
4434,-0.23016571
4435,-0.19552775
4436,-0.29783595
4437,-0.31881543
4438,-0.35075548
4439,-0.37272823
4440,-0.36130256
4441,-0.41187502
4442,-0.3518596
4443,-0.36031775
4444,-0.37256816
4445,-0.29931491
4446,-0.19609028
4447,-0.076184845
4448,0.19939178
4449,0.45701588
4450,0.69059228
4451,0.95615584
4452,0.92102302
4453,0.8538653
4454,0.67936159
4455,0.34334548
4456,0.039061087
4457,-0.23579707
4458,-0.69348205
4459,-1.1577509
4460,-1.3786883
4461,-1.6035594
4462,-1.5251421
4463,-1.4711638
4464,-1.5116522
4465,-1.6084322
4466,-1.64717
4467,-1.6966136
4468,-1.7331055
4469,-1.6869595
4470,-1.741845
4471,-1.4790494
4472,-0.69129949
4473,-0.44632661
4474,-0.78760618
4475,-1.7799741
4476,-2.4583453
4477,-3.057529
4478,-2.4051707
4479,-2.7488784
4480,-2.0956639
4481,-4.182035
4482,-4.3009498
4483,-4.2473509
4484,-3.8246242
4485,-2.9645634
4486,-1.7487328
4487,-1.449283
4488,-1.0171378
4489,-0.39008677
4490,-0.29072688
4491,-0.26052276
4492,-0.23750703
4493,-0.26549275
4494,-0.19828583
4495,-0.23660331
4496,-0.20368769
4497,-0.10487981
4498,-0.21819631
4499,-0.22008855
4500,-0.18128266
4501,-0.18361951
4502,-0.20982728
4503,-0.24887323
4504,-0.31902542
4505,-0.17285097
4506,-0.26864919
4507,-0.33467946
4508,-0.28681933
4509,-0.41692742
4510,-0.38194531
4511,-0.44086993
4512,-0.52672186
4513,-0.43093113
4514,-0.50947227
4515,-0.49597668
4516,-0.3952438
4517,-0.39171115
4518,-0.36536185
4519,-0.3609917
4520,-0.30909023
4521,-0.21331618
4522,-0.12583758
4523,-0.021390649
4524,-0.00018562938
4525,0.15293745
4526,0.1049435
4527,0.14463593
4528,0.16495015
4529,0.24759814
4530,0.14809613
4531,0.16675634
4532,0.13713657
4533,0.13129427
4534,0.10536733
4535,0.11716509
4536,0.14491129
4537,0.22432627
4538,0.20799413
4539,0.18391872
4540,0.30754224
4541,0.21131498
4542,0.2117446
4543,0.24568629
4544,0.29402975
